obs,Localtime,EURCHFClose_bid,EURCHFClose_ask,EURGBPClose_bid,EURGBPClose_ask,GBPCHFClose_bid,GBPCHFClose_ask,uhat1_2009_2010,uhat2_2009_2010,uhat3_2009_2010,EC1_2009_2010,uhat1_2013_2014,uhat2_2013_2014,uhat3_2013_2014,EC1_2013_2014,uhat1_2015_2016,uhat2_2015_2016,uhat3_2015_2016,EC1_2015_2016,uhat1_2017_2018,uhat2_2017_2018,uhat3_2017_2018,EC1_2017_2018
2018-09-20,"24.09.2018 22:00:00.000 GMT+0100",1.13526,1.13568,0.89222,0.89284,1.27163,1.2726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00205521902562911,0.00581830064432831,-0.00235233812446434,-1.10759005734948
2018-09-21,"25.09.2018 22:00:00.000 GMT+0100",1.1337,1.13414,0.89119,0.89186,1.27151,1.27255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000860385728882251,0.000147381235159783,-0.000275349118675217,-1.10774133673163
2018-09-24,"26.09.2018 22:00:00.000 GMT+0100",1.13747,1.13772,0.89001,0.89047,1.27759,1.27844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00276636530998475,0.00466830439820787,-0.00105337120104765,-1.10800276330726
2018-09-25,"27.09.2018 22:00:00.000 GMT+0100",1.13908,1.13975,0.89036,0.89082,1.27881,1.27984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00184339197449057,0.00191281799764531,-0.00013168679169806,-1.10784886744288
2018-09-26,"30.09.2018 22:00:00.000 GMT+0100",1.13885,1.13935,0.88762,0.88785,1.28313,1.28325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000137428092473302,0.00399438844074906,-0.00333879385487157,-1.10749039132288
2018-09-27,"01.10.2018 22:00:00.000 GMT+0100",1.13606,1.13639,0.88943,0.8899,1.27673,1.27703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00275525585543179,-0.00665097146320137,0.0021714068459443,-1.10714608280895
2018-09-28,"02.10.2018 22:00:00.000 GMT+0100",1.13879,1.13922,0.88658,0.8874,1.28375,1.28468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0025816599752535,0.00661469313370033,-0.00221460096894999,-1.10722139319073
2018-10-01,"03.10.2018 22:00:00.000 GMT+0100",1.14172,1.14194,0.8842,0.88434,1.29115,1.29142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00258317141841291,0.00704645578218754,-0.00317393391134557,-1.10796612016333
2018-10-02,"04.10.2018 22:00:00.000 GMT+0100",1.14248,1.14326,0.87808,0.8785,1.30071,1.30165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00135690900630114,0.0103718050622587,-0.00612654911499477,-1.10731546636325
2018-10-03,"07.10.2018 22:00:00.000 GMT+0100",1.14006,1.14115,0.87743,0.87826,1.2986,1.30001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00171682984690769,-0.000989776682209786,-0.000312657545399664,-1.107630189151
2018-10-04,"08.10.2018 22:00:00.000 GMT+0100",1.13944,1.14046,0.87414,0.87449,1.30347,1.30377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00179037141583782,0.00281603289100829,-0.00390894694824384,-1.1079962877716
2018-10-05,"09.10.2018 22:00:00.000 GMT+0100",1.14047,1.14074,0.87297,0.8734,1.3058,1.30725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000546036471001043,0.00437312813959245,-0.00181093384335163,-1.10724176970896
2018-10-08,"10.10.2018 22:00:00.000 GMT+0100",1.14708,1.14728,0.87576,0.87616,1.30902,1.31025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00615925247410498,0.00396241085932447,0.00236591974260669,-1.10864745270296
2018-10-09,"11.10.2018 22:00:00.000 GMT+0100",1.14605,1.14675,0.87888,0.8791,1.30397,1.3051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00153915412614247,-0.005109236650505,0.00216438186337786,-1.10822152839728
2018-10-10,"14.10.2018 22:00:00.000 GMT+0100",1.14291,1.14312,0.8802,0.88053,1.29799,1.29948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00280535175579322,-0.00467660809655002,0.00162120221602735,-1.10792859874011
2018-10-11,"15.10.2018 22:00:00.000 GMT+0100",1.14646,1.14678,0.87746,0.87826,1.30536,1.30644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00279678618499246,0.00553035611518637,-0.00166621425808045,-1.10842021486588
2018-10-12,"16.10.2018 22:00:00.000 GMT+0100",1.1445,1.14484,0.87682,0.87714,1.30508,1.30554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0024191777221757,-0.000430908873087499,-0.00185771398213497,-1.10801819702663
2018-10-15,"17.10.2018 22:00:00.000 GMT+0100",1.14017,1.14052,0.87968,0.87994,1.29603,1.29633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00415068837345889,-0.00821660746937491,0.00216790013701607,-1.10775610678993
2018-10-16,"18.10.2018 22:00:00.000 GMT+0100",1.1471,1.14752,0.88106,0.88134,1.3017,1.30208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00653625307308858,0.00511514152458425,0.00122340755010186,-1.10750810064567
2018-10-17,"21.10.2018 22:00:00.000 GMT+0100",1.14187,1.14243,0.8841,0.88455,1.29133,1.29198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00469310392106081,-0.00916800897274217,0.00260088482975707,-1.10732604474863
2018-10-18,"22.10.2018 22:00:00.000 GMT+0100",1.14114,1.14157,0.88328,0.88379,1.29147,1.29183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000777509286278066,-0.00101298822775353,-9.58365185712573e-05,-1.10758226333644
2018-10-19,"23.10.2018 22:00:00.000 GMT+0100",1.13661,1.1367,0.8842,0.88459,1.28508,1.28562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00503939433609957,-0.00752796673762479,0.00146067547440654,-1.1073529513234
2018-10-22,"24.10.2018 22:00:00.000 GMT+0100",1.13648,1.13719,0.88719,0.8876,1.28068,1.2818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000531006767142572,-0.00351901356380668,0.00295743381672642,-1.10777227623222
2018-10-23,"25.10.2018 22:00:00.000 GMT+0100",1.13678,1.13748,0.88861,0.88912,1.27873,1.28023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.44961355964224e-06,-0.0015144497564179,0.00122494325477063,-1.10771659143158
2018-10-24,"28.10.2018 21:00:00.000 GMT-0000",1.13937,1.1396,0.8888,0.88907,1.28157,1.28187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00248109221979687,0.00257155910164986,-0.000214516215403471,-1.10796150312378
2018-10-25,"29.10.2018 21:00:00.000 GMT-0000",1.14021,1.14048,0.89245,0.89328,1.27666,1.27772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00104159115430569,-0.00444722635157058,0.0042285635866216,-1.10722005661537
2018-10-26,"30.10.2018 21:00:00.000 GMT-0000",1.14075,1.14105,0.8861,0.88627,1.2873,1.28759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000621273887122409,0.00962667616009072,-0.00653194735505691,-1.10799608929561
2018-10-29,"31.10.2018 21:00:00.000 GMT-0000",1.14322,1.14334,0.87744,0.87764,1.30292,1.30426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00216288270386944,0.0159799170642256,-0.00860093986502541,-1.10727038573007
2018-10-30,"01.11.2018 21:00:00.000 GMT-0000",1.14248,1.14316,0.87794,0.87832,1.30053,1.30171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000668083219755089,-0.00180758642557211,0.000490156817656739,-1.10876090903363
2018-10-31,"04.11.2018 22:00:00.000 GMT-0000",1.14568,1.14602,0.87448,0.87493,1.30975,1.3102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00162355284257765,0.00828680551567851,-0.00463772499276038,-1.10755616092967
2018-11-01,"05.11.2018 22:00:00.000 GMT-0000",1.14543,1.14569,0.87205,0.87236,1.31278,1.31345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000737615614644471,0.00579857371587866,-0.00332394909238476,-1.10788799989721
2018-11-02,"06.11.2018 22:00:00.000 GMT-0000",1.14515,1.14568,0.87032,0.87068,1.31488,1.31604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00106985094433598,0.00173060908488187,-0.00209839289327451,-1.10783698101594
2018-11-05,"07.11.2018 22:00:00.000 GMT-0000",1.14297,1.14325,0.86984,0.87008,1.31377,1.31412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00270820406622985,-0.00153661138553218,-0.000941180601777836,-1.10800706843923
2018-11-06,"08.11.2018 22:00:00.000 GMT-0000",1.13941,1.14011,0.87342,0.87426,1.30407,1.30523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00358150294383108,-0.00853993999190095,0.00363332501484981,-1.10799351439603
2018-11-07,"11.11.2018 22:00:00.000 GMT-0000",1.13399,1.13425,0.87288,0.87325,1.2988,1.29923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00652680922799576,-0.00568613757449443,-0.00132852535950601,-1.10858533724653
2018-11-08,"12.11.2018 22:00:00.000 GMT-0000",1.13667,1.13737,0.86963,0.87046,1.30578,1.3068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00291322163943541,0.00828167104051492,-0.00354092899211922,-1.10789897542343
2018-11-09,"13.11.2018 22:00:00.000 GMT-0000",1.13748,1.13769,0.86972,0.87041,1.30623,1.30756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000521844796771864,0.00262902576800783,-0.00118066973169551,-1.10791803526399
2018-11-12,"14.11.2018 22:00:00.000 GMT-0000",1.14008,1.14087,0.88654,0.88741,1.28545,1.28686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00251327090013276,-0.0200212631594843,0.0160375182697741,-1.10820307706904
2018-11-13,"15.11.2018 22:00:00.000 GMT-0000",1.14148,1.1423,0.88966,0.89038,1.28257,1.28375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000796434189686224,-0.0039827048876877,0.00333525862093897,-1.10824491777164
2018-11-14,"18.11.2018 22:00:00.000 GMT-0000",1.13793,1.13816,0.8909,0.89139,1.27667,1.27724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00304355614526408,-0.00631035304886762,0.00182378076464618,-1.10782292345143
2018-11-15,"19.11.2018 22:00:00.000 GMT-0000",1.13097,1.13196,0.88891,0.88944,1.27229,1.27342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0063742552374515,-0.00609321168539911,-0.000575685172503948,-1.10751311345797
2018-11-16,"20.11.2018 22:00:00.000 GMT-0000",1.132,1.13255,0.89047,0.89128,1.27049,1.27145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3277754010852e-05,-0.0025924871627141,0.00187606274497665,-1.10789871995554
2018-11-19,"21.11.2018 22:00:00.000 GMT-0000",1.13358,1.1356,0.88518,0.88597,1.27995,1.28266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00249648099402655,0.0118820462051951,-0.00623007487543503,-1.10789517792348
2018-11-20,"22.11.2018 22:00:00.000 GMT-0000",1.12993,1.13223,0.88362,0.88608,1.2757,1.27999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00293912397395313,-0.000569479760855307,-0.000896510256063299,-1.10800901621353
2018-11-21,"25.11.2018 22:00:00.000 GMT-0000",1.13089,1.13145,0.88368,0.88381,1.27868,1.2798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00216369902268787,-0.000643479133091374,-0.00229751339427831,-1.10917069167064
2018-11-22,"26.11.2018 22:00:00.000 GMT-0000",1.12764,1.12806,0.88621,0.88627,1.27227,1.27366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00341728368271743,-0.0053700644782726,0.00114897518152124,-1.10692389137828
2018-11-23,"27.11.2018 22:00:00.000 GMT-0000",1.12952,1.13057,0.88613,0.88643,1.27416,1.27486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00324560523164041,0.0031550724886823,-0.000380104626769073,-1.10801604732842
2018-11-26,"28.11.2018 22:00:00.000 GMT-0000",1.13433,1.13492,0.8905,0.89139,1.27295,1.27436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00356142138670978,-0.00161120548632576,0.00419956833626745,-1.10676240724033
2018-11-27,"29.11.2018 22:00:00.000 GMT-0000",1.13016,1.13129,0.88726,0.8881,1.27341,1.27486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00289785788140806,0.00139209434776255,-0.00273129147352991,-1.10822162066567
2018-11-28,"02.12.2018 22:00:00.000 GMT-0000",1.13281,1.13328,0.89211,0.89229,1.26905,1.27004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000904634563119622,-0.00687993133156084,0.00490456065153633,-1.10814630714597
2018-11-29,"03.12.2018 22:00:00.000 GMT-0000",1.13171,1.13182,0.89134,0.89219,1.267,1.26792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00101471482020621,-0.00199844422512774,8.40971893667497e-06,-1.10719821974972
2018-11-30,"04.12.2018 22:00:00.000 GMT-0000",1.13167,1.13193,0.8907,0.89106,1.27036,1.27079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00124886776986688,0.00380279571711784,-0.00150422347250279,-1.10666877774734
2018-12-03,"05.12.2018 22:00:00.000 GMT-0000",1.12951,1.12998,0.88933,0.8902,1.26865,1.26939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0024644140650173,-0.00294907190785476,-0.000136936161549528,-1.10765788369197
2018-12-04,"06.12.2018 22:00:00.000 GMT-0000",1.12781,1.1288,0.8935,0.89439,1.26163,1.26247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00156118983326226,-0.00777650017515397,0.00428341458207893,-1.10729385145754
2018-12-05,"09.12.2018 22:00:00.000 GMT-0000",1.12447,1.12488,0.9037,0.90439,1.24356,1.24469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00347499615839741,-0.0173376751447739,0.0102539809289027,-1.10766988390024
2018-12-06,"10.12.2018 22:00:00.000 GMT-0000",1.12388,1.12436,0.90605,0.90658,1.24004,1.24063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00118434291087754,-0.00485383446863297,0.002744889295065,-1.1085596348978
2018-12-07,"11.12.2018 22:00:00.000 GMT-0000",1.12924,1.12966,0.90019,0.90058,1.25453,1.25533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00537831634703689,0.0148681753304503,-0.0057248830308616,-1.10826993971618
2018-12-10,"12.12.2018 22:00:00.000 GMT-0000",1.12889,1.12932,0.89734,0.89759,1.25727,1.25845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.32738391139353e-05,0.0046478201909973,-0.00349099395259111,-1.10833217902687
2018-12-11,"13.12.2018 22:00:00.000 GMT-0000",1.12796,1.129,0.8979,0.89857,1.25606,1.257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000923172050258825,-0.00149648658142121,0.000230786434569419,-1.10764776684655
2018-12-12,"16.12.2018 22:00:00.000 GMT-0000",1.1267,1.12697,0.89928,0.89937,1.25274,1.25372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00236970087747457,-0.00306353078288313,0.000400004020892242,-1.1079278544416
2018-12-13,"17.12.2018 22:00:00.000 GMT-0000",1.12729,1.12828,0.89831,0.89912,1.25434,1.25547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000638228697496523,0.00159918896124134,-0.000631957924346449,-1.10808262167037
2018-12-14,"18.12.2018 22:00:00.000 GMT-0000",1.13147,1.1317,0.90177,0.90227,1.254,1.25438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00330136175679896,-0.000518849695572254,0.00276956923171701,-1.10799590006222
2018-12-17,"19.12.2018 22:00:00.000 GMT-0000",1.13053,1.13104,0.90419,0.90452,1.24993,1.25061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000505914905143068,-0.00321453083628165,0.00183205851499735,-1.10758623431333
2018-12-18,"20.12.2018 22:00:00.000 GMT-0000",1.1313,1.13177,0.89974,0.90064,1.25645,1.25751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000835959531337527,0.00646278662352173,-0.00346167893611637,-1.10776703561022
2018-12-19,"23.12.2018 22:00:00.000 GMT-0000",1.12477,1.12587,0.89642,0.89743,1.25127,1.25549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00651096921284233,-0.00285413278629909,-0.00285850476236371,-1.10821396765032
2018-12-20,"24.12.2018 22:00:00.000 GMT-0000",1.12324,1.12637,0.89821,0.90159,1.2464,1.24928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000313805508343368,-0.00628338730037559,0.00381409537986555,-1.10829438356158
2018-12-21,"25.12.2018 22:00:00.000 GMT-0000",1.12994,1.13078,0.89848,0.89882,1.25766,1.25818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0042677929604561,0.0100628289060718,-0.00391951247797617,-1.10757670468774
2018-12-24,"26.12.2018 22:00:00.000 GMT-0000",1.12918,1.12933,0.90369,0.90427,1.2487,1.24953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.000564196201320755,-0.00648346480704309,0.00441391887207643,-1.10750001836969
2018-12-25,"27.12.2018 22:00:00.000 GMT-0000",1.12562,1.12692,0.90077,0.90165,1.24896,1.25044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0034146365679385,-0.000815188748263584,-0.00196430075151455,-1.10821277073741
2018-12-26,"30.12.2018 22:00:00.000 GMT-0000",1.12485,1.12578,0.89814,0.89879,1.25169,1.25283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00148576263371114,0.00196927990597862,-0.00263955997961551,-1.10812192294725
2018-12-27,"01.01.2019 22:00:00.000 GMT-0000",1.1229,1.12348,0.89968,0.89994,1.24765,1.24865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.00230919539737617,-0.00339272987997541,0.000581241207270766,-1.10775962430269
2018-12-28,"02.01.2019 22:00:00.000 GMT-0000",1.12404,1.12455,0.90156,0.90235,1.24572,1.24717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000787206216442571,-0.000646607586631043,0.00152670287966084,-1.10783423713984
2018-12-31,"03.01.2019 22:00:00.000 GMT-0000",1.12379,1.12508,0.89524,0.89573,1.25449,1.25594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-01,"06.01.2019 22:00:00.000 GMT-0000",1.12398,1.12422,0.8975,0.89829,1.25138,1.25224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-02,"07.01.2019 22:00:00.000 GMT-0000",1.12262,1.12306,0.89925,0.90003,1.24744,1.24836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-03,"08.01.2019 22:00:00.000 GMT-0000",1.12464,1.12487,0.90239,0.90278,1.24587,1.2464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-04,"09.01.2019 22:00:00.000 GMT-0000",1.13188,1.13226,0.90173,0.9024,1.25429,1.25571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-07,"10.01.2019 22:00:00.000 GMT-0000",1.12818,1.12925,0.89283,0.89333,1.26286,1.26436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-08,"13.01.2019 22:00:00.000 GMT-0000",1.12489,1.12517,0.8911,0.89198,1.26158,1.26255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-09,"14.01.2019 22:00:00.000 GMT-0000",1.12716,1.12762,0.88725,0.88764,1.27016,1.27072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-10,"15.01.2019 22:00:00.000 GMT-0000",1.12812,1.12834,0.88392,0.8848,1.27509,1.27654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-11,"16.01.2019 22:00:00.000 GMT-0000",1.13214,1.13244,0.87693,0.87716,1.29085,1.29134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-14,"17.01.2019 22:00:00.000 GMT-0000",1.13037,1.13163,0.88246,0.88308,1.28099,1.28247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-15,"20.01.2019 22:00:00.000 GMT-0000",1.13372,1.13393,0.88131,0.88176,1.2855,1.28622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-16,"21.01.2019 22:00:00.000 GMT-0000",1.13278,1.13309,0.87667,0.87678,1.29186,1.29246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-17,"22.01.2019 22:00:00.000 GMT-0000",1.13219,1.13283,0.87072,0.8709,1.29993,1.30047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-18,"23.01.2019 22:00:00.000 GMT-0000",1.12602,1.12681,0.8652,0.86536,1.30114,1.30209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-21,"24.01.2019 22:00:00.000 GMT-0000",1.13259,1.13323,0.86373,0.86448,1.31066,1.31158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-22,"27.01.2019 22:00:00.000 GMT-0000",1.1333,1.13391,0.86801,0.86854,1.3048,1.3053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-23,"28.01.2019 22:00:00.000 GMT-0000",1.13692,1.13717,0.87466,0.87511,1.29946,1.30002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-24,"29.01.2019 22:00:00.000 GMT-0000",1.14116,1.14144,0.87515,0.8753,1.30381,1.30428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-25,"30.01.2019 22:00:00.000 GMT-0000",1.13794,1.13855,0.87305,0.87348,1.30275,1.30384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-28,"31.01.2019 22:00:00.000 GMT-0000",1.13982,1.14103,0.87553,0.87605,1.30162,1.30307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-29,"03.02.2019 22:00:00.000 GMT-0000",1.14109,1.14141,0.87705,0.87746,1.30045,1.30121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-30,"04.02.2019 22:00:00.000 GMT-0000",1.14042,1.14074,0.88066,0.88111,1.294,1.29521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-01-31,"05.02.2019 22:00:00.000 GMT-0000",1.13898,1.13917,0.87859,0.87882,1.2953,1.29679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-01,"06.02.2019 22:00:00.000 GMT-0000",1.136,1.13674,0.87531,0.87566,1.29764,1.29839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-04,"07.02.2019 22:00:00.000 GMT-0000",1.13213,1.133,0.87437,0.87468,1.29465,1.29567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-05,"10.02.2019 22:00:00.000 GMT-0000",1.1321,1.13226,0.87682,0.87742,1.29045,1.29078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-06,"11.02.2019 22:00:00.000 GMT-0000",1.13955,1.14046,0.87829,0.87869,1.29712,1.2986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-07,"12.02.2019 22:00:00.000 GMT-0000",1.13638,1.13664,0.8765,0.8767,1.2962,1.29668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-08,"13.02.2019 22:00:00.000 GMT-0000",1.13498,1.13547,0.88189,0.88245,1.28624,1.28704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-11,"14.02.2019 22:00:00.000 GMT-0000",1.1347,1.13542,0.87613,0.87668,1.29508,1.29607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-12,"17.02.2019 22:00:00.000 GMT-0000",1.13579,1.13624,0.87502,0.87536,1.29719,1.29868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-13,"18.02.2019 22:00:00.000 GMT-0000",1.13509,1.13534,0.86793,0.86833,1.30707,1.30807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-14,"19.02.2019 22:00:00.000 GMT-0000",1.13473,1.1351,0.8686,0.86893,1.30586,1.30604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-15,"20.02.2019 22:00:00.000 GMT-0000",1.13469,1.13515,0.86881,0.86967,1.30513,1.30613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-18,"21.02.2019 22:00:00.000 GMT-0000",1.13357,1.13416,0.86783,0.86834,1.30563,1.30657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-19,"24.02.2019 22:00:00.000 GMT-0000",1.13639,1.13656,0.86711,0.86732,1.31032,1.31083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-02-20,"25.02.2019 22:00:00.000 GMT-0000",1.13829,1.13899,0.85925,0.8595,1.32431,1.3246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
